BLE Address: 842B55B99BD400
"time	ax	ay	az	gx	gy	gz	mx	my	mz"
"03/06/2025 11:24:17.752	0.657824	0.752008	-0.305488	22.75	-6.23	-10.115	-0.2025	-1.413	-0.333"
"03/06/2025 11:24:17.772	0.663192	0.751276	-0.304512	19.32	-5.6	-8.68	-0.207	-1.41	-0.327"
"03/06/2025 11:24:17.792	0.663436	0.763964	-0.287188	15.015	-3.71	-8.96	-0.2025	-1.4145	-0.3165"
"03/06/2025 11:24:17.812	0.649772	0.70272	-0.308172	5.915	-2.52	-7.21	-0.1875	-1.425	-0.3045"
"03/06/2025 11:24:17.832	0.646844	0.673928	-0.315736	7.42	-2.345	-7.28	-0.1875	-1.425	-0.3045"
"03/06/2025 11:24:17.852	0.6405	0.699304	-0.321348	15.12	0.42	-9.835	-0.21	-1.4205	-0.291"
"03/06/2025 11:24:17.872	0.64294	0.713944	-0.311832	19.18	1.785	-10.745	-0.1905	-1.416	-0.2985"
"03/06/2025 11:24:17.892	0.622444	0.704916	-0.326716	17.92	3.5	-10.815	-0.1995	-1.437	-0.294"
"03/06/2025 11:24:17.912	0.60878	0.694668	-0.334768	16.66	4.865	-9.94	-0.18	-1.4265	-0.3015"
"03/06/2025 11:24:17.932	0.610488	0.688812	-0.341844	14.945	4.34	-9.24	-0.1755	-1.4355	-0.282"
"03/06/2025 11:24:17.952	0.611464	0.670512	-0.364292	13.37	4.62	-8.365	-0.183	-1.428	-0.276"
"03/06/2025 11:24:17.972	0.62098	0.68076	-0.354288	13.195	4.27	-7.035	-0.18	-1.4295	-0.282"
"03/06/2025 11:24:17.992	0.617564	0.683932	-0.355508	9.205	4.795	-4.9	-0.189	-1.413	-0.2805"
"03/06/2025 11:24:18.012	0.600972	0.673196	-0.366732	2.835	4.515	-2.205	-0.177	-1.425	-0.282"
"03/06/2025 11:24:18.032	0.609756	0.662948	-0.371124	-0.7	3.465	-0.91	-0.189	-1.4085	-0.2655"
"03/06/2025 11:24:18.052	0.613904	0.663924	-0.388204	-0.21	4.27	0.105	-0.186	-1.407	-0.285"
"03/06/2025 11:24:18.072	0.598044	0.676124	-0.387716	0.805	5.845	1.4	-0.1905	-1.407	-0.2745"
"03/06/2025 11:24:18.092	0.615856	0.66002	-0.37942	-1.26	2.38	2.135	-0.1905	-1.407	-0.2745"
"03/06/2025 11:24:18.112	0.624396	0.659288	-0.399184	0.14	0.7	2.415	-0.1665	-1.413	-0.279"
"03/06/2025 11:24:18.132	0.624152	0.67832	-0.386984	4.13	0.91	2.135	-0.186	-1.413	-0.27"
"03/06/2025 11:24:18.152	0.623176	0.697108	-0.37698	3.885	0.56	3.22	-0.1785	-1.404	-0.2805"
"03/06/2025 11:24:18.172	0.621468	0.693448	-0.375028	0.91	0	4.655	-0.1785	-1.413	-0.276"
"03/06/2025 11:24:18.192	0.63928	0.687348	-0.358924	0.28	-0.315	5.635	-0.1785	-1.4025	-0.27"
"03/06/2025 11:24:18.212	0.6344	0.7076	-0.358192	0.945	0.63	5.95	-0.1665	-1.401	-0.2655"
"03/06/2025 11:24:18.232	0.635864	0.72712	-0.348676	0.56	1.12	5.25	-0.192	-1.4145	-0.2505"
"03/06/2025 11:24:18.252	0.646112	0.727852	-0.34892	-1.155	1.785	4.34	-0.18	-1.416	-0.2445"
"03/06/2025 11:24:18.272	0.632448	0.733952	-0.360876	-2.695	2.87	3.955	-0.183	-1.4175	-0.2565"
"03/06/2025 11:24:18.292	0.632692	0.714432	-0.372832	-2.38	2.24	2.94	-0.177	-1.4175	-0.2505"
"03/06/2025 11:24:18.312	0.640988	0.716628	-0.373808	2.17	1.75	1.225	-0.1845	-1.395	-0.267"
"03/06/2025 11:24:18.332	0.635864	0.729804	-0.371612	5.11	2.625	-0.455	-0.18	-1.4145	-0.24"
"03/06/2025 11:24:18.352	0.63196	0.722484	-0.379176	3.955	1.75	-1.12	-0.177	-1.416	-0.237"
"03/06/2025 11:24:18.372	0.637816	0.716384	-0.386984	4.41	0.98	-1.54	-0.189	-1.3935	-0.228"
"03/06/2025 11:24:18.392	0.63806	0.723704	-0.382104	3.29	1.155	-1.89	-0.189	-1.3935	-0.228"
"03/06/2025 11:24:18.412	0.634156	0.699548	-0.379908	0.595	0.805	-1.855	-0.198	-1.422	-0.2295"
"03/06/2025 11:24:18.432	0.627324	0.692472	-0.376736	-0.875	0.7	-1.61	-0.186	-1.4055	-0.2325"
"03/06/2025 11:24:18.452	0.624152	0.678076	-0.371124	-0.175	0.7	-1.575	-0.195	-1.3995	-0.2265"
"03/06/2025 11:24:18.472	0.630008	0.679784	-0.372588	0.665	0.63	-1.785	-0.192	-1.4055	-0.2415"
"03/06/2025 11:24:18.492	0.626836	0.670512	-0.366244	0.105	1.645	-1.365	-0.186	-1.4115	-0.234"
"03/06/2025 11:24:18.512	0.622444	0.669292	-0.374784	-1.68	2.065	0.21	-0.1965	-1.404	-0.237"
"03/06/2025 11:24:18.532	0.629032	0.6649	-0.377712	-2.94	1.505	0.595	-0.192	-1.419	-0.2325"
"03/06/2025 11:24:18.552	0.641232	0.667096	-0.38064	-2.625	0.805	1.75	-0.183	-1.41	-0.24"
"03/06/2025 11:24:18.572	0.64294	0.662704	-0.37088	-2.345	0.63	1.785	-0.177	-1.404	-0.237"
"03/06/2025 11:24:18.592	0.62586	0.6649	-0.371124	-1.155	0.84	2.905	-0.1845	-1.398	-0.2415"
"03/06/2025 11:24:18.612	0.626592	0.71126	-0.36112	2.275	0.665	2.1	-0.186	-1.398	-0.243"
"03/06/2025 11:24:18.632	0.61732	0.705404	-0.36722	-0.245	1.26	2.345	-0.186	-1.398	-0.243"
"03/06/2025 11:24:18.652	0.625616	0.696132	-0.364292	-1.645	-0.7	2.345	-0.1785	-1.4085	-0.228"
"03/06/2025 11:24:18.672	0.638792	0.699548	-0.348432	0.455	-1.085	1.12	-0.1905	-1.4085	-0.2265"
"03/06/2025 11:24:18.692	0.640256	0.709796	-0.348188	3.045	0.14	-0.035	-0.1905	-1.4175	-0.243"
"03/06/2025 11:24:18.712	0.64172	0.706868	-0.350628	3.36	0.91	-1.015	-0.1905	-1.419	-0.228"
"03/06/2025 11:24:18.732	0.644892	0.693448	-0.351848	2.485	0.665	-0.91	-0.183	-1.416	-0.24"
"03/06/2025 11:24:18.752	0.641232	0.702964	-0.366488	3.64	1.33	-0.875	-0.195	-1.419	-0.2235"
"03/06/2025 11:24:18.772	0.643672	0.69418	-0.36478	3.22	1.435	0.42	-0.204	-1.416	-0.237"
"03/06/2025 11:24:18.792	0.634888	0.707356	-0.37942	2.205	0.595	0.735	-0.192	-1.4295	-0.234"
"03/06/2025 11:24:18.812	0.635132	0.70272	-0.379176	2.205	0.28	0.525	-0.186	-1.431	-0.2295"
"03/06/2025 11:24:18.832	0.644404	0.69662	-0.379908	2.03	-0.07	-0.735	-0.189	-1.425	-0.2355"
"03/06/2025 11:24:18.852	0.645624	0.698084	-0.380152	2.625	0.385	-1.155	-0.1965	-1.4145	-0.234"
"03/06/2025 11:24:18.872	0.640988	0.685396	-0.391376	2.205	0.945	-0.42	-0.1965	-1.4145	-0.234"
"03/06/2025 11:24:18.892	0.63684	0.69784	-0.391864	1.575	-0.28	0.56	-0.204	-1.422	-0.243"
"03/06/2025 11:24:18.912	0.619516	0.690764	-0.39528	-1.19	0.245	0.77	-0.189	-1.4265	-0.2655"
"03/06/2025 11:24:18.932	0.631716	0.674904	-0.3965	-3.465	-2.38	1.435	-0.2025	-1.4235	-0.249"
"03/06/2025 11:24:18.952	0.64294	0.675148	-0.384056	-3.01	-4.165	1.575	-0.198	-1.4175	-0.2655"
"03/06/2025 11:24:18.972	0.629764	0.682712	-0.387716	-1.61	-3.64	2.205	-0.2025	-1.422	-0.261"
"03/06/2025 11:24:18.992	0.640988	0.674904	-0.371856	-0.945	-4.305	1.855	-0.1965	-1.422	-0.2745"
"03/06/2025 11:24:19.012	0.648552	0.660508	-0.358436	-0.385	-4.62	1.645	-0.192	-1.419	-0.2745"
"03/06/2025 11:24:19.032	0.651968	0.651724	-0.341844	0.245	-3.43	2.1	-0.186	-1.422	-0.27"
"03/06/2025 11:24:19.052	0.641232	0.663436	-0.335012	0.42	-2.31	3.745	-0.192	-1.4175	-0.2775"
"03/06/2025 11:24:19.072	0.631472	0.672952	-0.33916	-2.975	-1.995	5.495	-0.1905	-1.4235	-0.276"
"03/06/2025 11:24:19.092	0.638792	0.684908	-0.324032	-7.91	-2.065	6.615	-0.189	-1.4235	-0.2745"
"03/06/2025 11:24:19.112	0.648552	0.663436	-0.315004	-12.845	-1.05	7.42	-0.198	-1.4175	-0.27"
"03/06/2025 11:24:19.132	0.66002	0.633668	-0.31354	-13.545	0.49	7.105	-0.1905	-1.4235	-0.267"
"03/06/2025 11:24:19.152	0.639524	0.630252	-0.3233	-6.055	4.165	5.775	-0.192	-1.419	-0.267"
"03/06/2025 11:24:19.172	0.655384	0.627812	-0.335744	0.91	3.57	4.235	-0.192	-1.419	-0.267"
"03/06/2025 11:24:19.192	0.66124	0.668804	-0.3477	7.035	4.55	3.92	-0.201	-1.422	-0.2745"
"03/06/2025 11:24:19.212	0.64416	0.700768	-0.367708	7.7	6.335	4.655	-0.198	-1.4325	-0.267"
"03/06/2025 11:24:19.232	0.660264	0.702232	-0.376004	3.955	3.885	5.005	-0.2025	-1.434	-0.2655"
"03/06/2025 11:24:19.252	0.653432	0.687592	-0.391376	2.345	3.465	5.145	-0.2085	-1.4235	-0.264"
"03/06/2025 11:24:19.272	0.650992	0.695156	-0.386496	4.2	2.66	3.395	-0.213	-1.422	-0.2565"
"03/06/2025 11:24:19.292	0.654164	0.686128	-0.40138	5.46	1.645	2.8	-0.2085	-1.4385	-0.2565"
"03/06/2025 11:24:19.312	0.661728	0.69052	-0.39284	7.42	0.595	2.17	-0.2025	-1.419	-0.261"
"03/06/2025 11:24:19.332	0.670512	0.708332	-0.379908	8.54	0.28	1.995	-0.2025	-1.4115	-0.2655"
"03/06/2025 11:24:19.352	0.658068	0.71736	-0.380396	6.265	1.68	2.24	-0.207	-1.4175	-0.255"
"03/06/2025 11:24:19.372	0.642452	0.706868	-0.374052	3.22	1.75	1.75	-0.2085	-1.416	-0.261"
"03/06/2025 11:24:19.392	0.66612	0.687104	-0.371124	2.38	-0.28	0.21	-0.201	-1.4055	-0.252"
"03/06/2025 11:24:19.412	0.66978	0.676124	-0.365268	3.885	0.07	-0.455	-0.2085	-1.4025	-0.249"
"03/06/2025 11:24:19.432	0.67466	0.6649	-0.361852	6.055	0.595	-0.07	-0.2085	-1.4025	-0.249"
"03/06/2025 11:24:19.452	0.671488	0.656848	-0.361852	5.46	1.015	0.945	-0.2085	-1.4025	-0.249"
"03/06/2025 11:24:19.472	0.670268	0.66002	-0.35746	3.745	1.33	2.345	-0.189	-1.41	-0.258"
"03/06/2025 11:24:19.492	0.658556	0.676124	-0.366732	2.24	1.505	3.325	-0.192	-1.3995	-0.2625"
"03/06/2025 11:24:19.512	0.658556	0.67832	-0.361608	-0.28	1.96	2.8	-0.195	-1.395	-0.243"
"03/06/2025 11:24:19.532	0.66002	0.67222	-0.364292	-3.675	2.52	2.17	-0.195	-1.395	-0.246"
"03/06/2025 11:24:19.552	0.671732	0.647088	-0.381616	-5.6	2.695	1.89	-0.201	-1.404	-0.234"
"03/06/2025 11:24:19.572	0.671244	0.657092	-0.393816	-2.835	3.5	1.61	-0.21	-1.41	-0.234"
"03/06/2025 11:24:19.592	0.663924	0.654652	-0.40138	-0.98	4.305	1.19	-0.198	-1.4145	-0.228"
"03/06/2025 11:24:19.612	0.669292	0.651968	-0.40504	-0.35	2.135	1.505	-0.198	-1.398	-0.2205"
"03/06/2025 11:24:19.632	0.66734	0.654896	-0.407968	0.84	0.805	2.345	-0.192	-1.4055	-0.2235"
"03/06/2025 11:24:19.652	0.658312	0.667828	-0.396744	1.33	0.42	3.43	-0.204	-1.4025	-0.2235"
"03/06/2025 11:24:19.672	0.653432	0.681736	-0.391132	-0.175	-0.595	4.375	-0.1965	-1.3995	-0.2235"
"03/06/2025 11:24:19.692	0.65514	0.664656	-0.389912	-5.04	-1.47	3.85	-0.204	-1.404	-0.2175"
"03/06/2025 11:24:19.712	0.665388	0.665876	-0.385032	-4.27	-1.085	2.625	-0.2145	-1.404	-0.216"
"03/06/2025 11:24:19.732	0.672708	0.66856	-0.380152	-3.15	-0.245	1.47	-0.213	-1.3995	-0.222"
"03/06/2025 11:24:19.752	0.667828	0.663192	-0.378688	-2.66	-0.245	0.84	-0.213	-1.404	-0.2235"
"03/06/2025 11:24:19.772	0.670268	0.650748	-0.373808	-1.505	-0.77	0.56	-0.201	-1.41	-0.219"
"03/06/2025 11:24:19.792	0.681004	0.658556	-0.373564	-0.595	-2.52	0.665	-0.2085	-1.4085	-0.2235"
"03/06/2025 11:24:19.812	0.681492	0.671244	-0.362828	-0.525	-2.555	1.155	-0.2085	-1.401	-0.234"
"03/06/2025 11:24:19.832	0.671732	0.66246	-0.3538	-3.5	-2.24	2.135	-0.213	-1.392	-0.222"
"03/06/2025 11:24:19.852	0.663436	0.648308	-0.348432	-4.34	-2.38	2.17	-0.213	-1.392	-0.222"
"03/06/2025 11:24:19.872	0.681004	0.648552	-0.330132	-2.31	-2.765	1.4	-0.201	-1.401	-0.231"
"03/06/2025 11:24:19.892	0.67954	0.656116	-0.33062	-1.19	-1.085	1.12	-0.2205	-1.401	-0.2325"
"03/06/2025 11:24:19.912	0.67344	0.655628	-0.332816	-1.505	0.49	1.435	-0.2025	-1.398	-0.231"
"03/06/2025 11:24:19.932	0.671732	0.648552	-0.335012	-2.345	0.595	1.645	-0.201	-1.3845	-0.237"
"03/06/2025 11:24:19.952	0.669536	0.644648	-0.34404	-2.59	1.715	2.205	-0.213	-1.3905	-0.2355"
"03/06/2025 11:24:19.972	0.663436	0.650748	-0.346724	-1.785	2.275	2.52	-0.213	-1.3905	-0.2355"
"03/06/2025 11:24:19.992	0.665632	0.658068	-0.360388	-0.84	1.82	2.17	-0.213	-1.404	-0.222"
"03/06/2025 11:24:20.012	0.670756	0.662948	-0.362584	0.665	1.855	1.68	-0.216	-1.401	-0.234"
"03/06/2025 11:24:20.032	0.670512	0.660508	-0.375272	0.28	2.31	1.575	-0.219	-1.4145	-0.228"
"03/06/2025 11:24:20.052	0.676856	0.655628	-0.382592	-1.05	1.365	2.03	-0.213	-1.4085	-0.2325"
"03/06/2025 11:24:20.072	0.677588	0.645868	-0.387228	-0.91	0.735	2.695	-0.216	-1.419	-0.228"
"03/06/2025 11:24:20.092	0.678076	0.654408	-0.37942	-0.385	-0.525	2.415	-0.237	-1.41	-0.2265"
"03/06/2025 11:24:20.112	0.665388	0.65026	-0.376492	-1.085	-1.05	2.765	-0.2145	-1.41	-0.243"
"03/06/2025 11:24:20.132	0.678076	0.643428	-0.368928	-0.315	-2.555	2.625	-0.213	-1.4205	-0.234"
"03/06/2025 11:24:20.152	0.679784	0.666608	-0.360876	-0.035	-1.365	2.555	-0.216	-1.4175	-0.243"
"03/06/2025 11:24:20.172	0.669536	0.672708	-0.360144	-2.345	0.56	3.045	-0.231	-1.407	-0.2445"
"03/06/2025 11:24:20.192	0.684176	0.652212	-0.347944	-6.055	-1.19	3.045	-0.2205	-1.41	-0.2505"
"03/06/2025 11:24:20.212	0.70028	0.629032	-0.35014	-5.355	-1.575	2.905	-0.2265	-1.413	-0.258"
"03/06/2025 11:24:20.232	0.687104	0.656116	-0.345016	-0.315	0.665	2.94	-0.2205	-1.4145	-0.264"
"03/06/2025 11:24:20.252	0.688568	0.658068	-0.3416	-1.505	-0.385	3.36	-0.2205	-1.4145	-0.264"
"03/06/2025 11:24:20.272	0.684908	0.654164	-0.335256	-3.01	0.21	3.605	-0.2145	-1.4145	-0.267"
"03/06/2025 11:24:20.292	0.682956	0.668804	-0.334768	-2.31	1.295	3.57	-0.228	-1.41	-0.2805"
"03/06/2025 11:24:20.312	0.689056	0.66856	-0.335744	-3.395	1.61	3.185	-0.207	-1.413	-0.276"
"03/06/2025 11:24:20.332	0.692716	0.663192	-0.354044	-4.69	1.89	2.765	-0.2265	-1.41	-0.2805"
"03/06/2025 11:24:20.352	0.688568	0.661972	-0.366976	-3.535	2.24	2.24	-0.21	-1.4205	-0.2775"
"03/06/2025 11:24:20.372	0.680516	0.664656	-0.370636	-2.765	1.365	1.26	-0.2205	-1.4145	-0.2865"
"03/06/2025 11:24:20.392	0.68198	0.66124	-0.375028	-1.155	0.105	0.63	-0.222	-1.41	-0.282"
"03/06/2025 11:24:20.412	0.680272	0.648308	-0.368928	0.28	-0.49	-0.28	-0.21	-1.41	-0.2865"
"03/06/2025 11:24:20.432	0.688568	0.661484	-0.365024	2.87	-1.19	-0.98	-0.234	-1.413	-0.282"
"03/06/2025 11:24:20.452	0.691984	0.668072	-0.352824	2.205	-0.91	-0.945	-0.2085	-1.407	-0.285"
"03/06/2025 11:24:20.472	0.692472	0.65514	-0.33916	-1.505	-0.945	-0.245	-0.231	-1.4235	-0.276"
"03/06/2025 11:24:20.492	0.688324	0.614392	-0.339648	-3.815	-0.385	1.33	-0.21	-1.41	-0.279"
"03/06/2025 11:24:20.512	0.694668	0.623664	-0.331352	-1.365	-0.91	1.4	-0.21	-1.41	-0.279"
"03/06/2025 11:24:20.532	0.695644	0.631716	-0.321348	-1.05	0.28	1.12	-0.2325	-1.404	-0.2715"
"03/06/2025 11:24:20.552	0.692228	0.612684	-0.323056	-2.31	0.665	2.135	-0.228	-1.404	-0.2655"
"03/06/2025 11:24:20.572	0.70028	0.612684	-0.31964	-1.295	0.91	2.38	-0.222	-1.41	-0.276"
"03/06/2025 11:24:20.592	0.691008	0.632936	-0.315736	-0.175	2.66	3.185	-0.219	-1.4085	-0.279"
"03/06/2025 11:24:20.612	0.682224	0.630008	-0.325496	-2.205	3.605	3.99	-0.2205	-1.41	-0.285"
"03/06/2025 11:24:20.632	0.691252	0.622444	-0.334036	-3.395	3.01	4.165	-0.2265	-1.4025	-0.276"
"03/06/2025 11:24:20.652	0.695644	0.6344	-0.343064	-2.135	3.78	4.585	-0.234	-1.3965	-0.2745"
"03/06/2025 11:24:20.672	0.68442	0.646356	-0.359168	-0.665	4.48	5.145	-0.2205	-1.404	-0.279"
"03/06/2025 11:24:20.692	0.700036	0.643184	-0.358192	-0.28	2.555	5.145	-0.225	-1.4085	-0.2805"
"03/06/2025 11:24:20.712	0.697596	0.64904	-0.367952	-0.175	1.995	5.495	-0.225	-1.3965	-0.279"
"03/06/2025 11:24:20.732	0.698816	0.658312	-0.361852	1.155	1.33	5.53	-0.2265	-1.398	-0.276"
"03/06/2025 11:24:20.752	0.689056	0.680272	-0.357948	0.84	0.84	5.145	-0.216	-1.3935	-0.279"
"03/06/2025 11:24:20.772	0.6954	0.655628	-0.353556	-0.875	-0.875	3.22	-0.222	-1.398	-0.291"
"03/06/2025 11:24:20.792	0.714432	0.663192	-0.347456	1.785	-1.225	1.715	-0.2085	-1.392	-0.2745"
"03/06/2025 11:24:20.812	0.701012	0.671488	-0.342088	3.64	1.015	1.085	-0.2205	-1.3905	-0.27"
"03/06/2025 11:24:20.832	0.707356	0.66734	-0.336476	1.4	0.07	0.945	-0.2205	-1.3905	-0.27"
"03/06/2025 11:24:20.852	0.711992	0.658556	-0.32452	-0.315	0.28	1.05	-0.219	-1.398	-0.2655"
"03/06/2025 11:24:20.872	0.711748	0.647576	-0.330132	-0.7	1.75	0.84	-0.2325	-1.401	-0.249"
"03/06/2025 11:24:20.892	0.709796	0.650748	-0.330376	-0.42	1.715	1.26	-0.231	-1.3995	-0.249"
"03/06/2025 11:24:20.912	0.695156	0.643428	-0.329156	-0.875	2.345	1.26	-0.2265	-1.401	-0.252"
"03/06/2025 11:24:20.932	0.70638	0.635864	-0.323544	-0.56	1.19	0.42	-0.2265	-1.401	-0.2415"
"03/06/2025 11:24:20.952	0.700768	0.626348	-0.328912	0.455	2.1	-0.14	-0.243	-1.3965	-0.237"
"03/06/2025 11:24:20.972	0.702476	0.631228	-0.32696	1.155	2.52	-0.35	-0.222	-1.404	-0.231"
"03/06/2025 11:24:20.992	0.696864	0.624884	-0.327448	0.245	2.485	0.315	-0.222	-1.3935	-0.2325"
"03/06/2025 11:24:21.012	0.701744	0.615124	-0.323544	-1.225	2.765	0.455	-0.243	-1.401	-0.231"
"03/06/2025 11:24:21.032	0.708332	0.609024	-0.332328	-0.455	3.43	0.945	-0.231	-1.401	-0.2325"
"03/06/2025 11:24:21.052	0.7015	0.626104	-0.338184	0.28	4.725	1.75	-0.231	-1.401	-0.2325"
"03/06/2025 11:24:21.072	0.706136	0.62098	-0.341356	-1.61	4.375	3.465	-0.2385	-1.407	-0.2385"
"03/06/2025 11:24:21.092	0.708332	0.615124	-0.33794	-3.325	2.8	4.655	-0.234	-1.3965	-0.2445"
"03/06/2025 11:24:21.112	0.711504	0.60878	-0.337452	-2.555	1.995	5.145	-0.243	-1.401	-0.2445"
"03/06/2025 11:24:21.132	0.701744	0.6222	-0.33306	-0.77	1.75	4.27	-0.2325	-1.386	-0.243"
"03/06/2025 11:24:21.152	0.715896	0.625372	-0.338428	1.61	1.505	3.29	-0.2385	-1.404	-0.234"
"03/06/2025 11:24:21.172	0.72712	0.637084	-0.322324	2.31	1.33	2.765	-0.231	-1.386	-0.258"
"03/06/2025 11:24:21.192	0.696132	0.641964	-0.328424	2.38	3.29	3.71	-0.24	-1.3905	-0.237"
"03/06/2025 11:24:21.212	0.712236	0.648796	-0.326716	1.68	1.96	2.905	-0.2385	-1.3965	-0.2625"
"03/06/2025 11:24:21.232	0.724436	0.656116	-0.327936	0.735	2.205	3.08	-0.2385	-1.404	-0.2595"
"03/06/2025 11:24:21.252	0.704916	0.645136	-0.34038	-0.42	3.885	2.94	-0.2265	-1.389	-0.2415"
"03/06/2025 11:24:21.272	0.727364	0.633424	-0.332084	-0.175	1.96	2.45	-0.231	-1.3845	-0.2475"
"03/06/2025 11:24:21.292	0.721508	0.63562	-0.33184	1.435	1.54	1.82	-0.249	-1.4115	-0.243"
"03/06/2025 11:24:21.312	0.711992	0.639036	-0.329644	2.73	1.4	1.19	-0.249	-1.4115	-0.243"
"03/06/2025 11:24:21.332	0.731512	0.621224	-0.313296	2.765	-0.035	0.56	-0.237	-1.398	-0.249"
"03/06/2025 11:24:21.352	0.727364	0.610976	-0.304512	3.5	1.68	0.63	-0.2445	-1.407	-0.2475"
"03/06/2025 11:24:21.372	0.723216	0.588772	-0.283528	4.34	3.675	1.225	-0.252	-1.4085	-0.2445"
"03/06/2025 11:24:21.392	0.748592	0.548756	-0.256932	4.62	3.465	1.61	-0.243	-1.401	-0.2445"
"03/06/2025 11:24:21.412	0.781288	0.533384	-0.220332	7.385	5.6	3.29	-0.249	-1.407	-0.2475"
"03/06/2025 11:24:21.432	0.782264	0.51484	-0.187392	8.925	11.935	7.385	-0.2505	-1.4115	-0.2505"
"03/06/2025 11:24:21.452	0.795684	0.49898	-0.165432	6.72	17.255	13.055	-0.267	-1.4025	-0.234"
"03/06/2025 11:24:21.472	0.831552	0.496052	-0.162992	2.275	21.35	19.075	-0.246	-1.419	-0.246"
"03/06/2025 11:24:21.492	0.849608	0.507764	-0.153232	-3.605	29.295	25.865	-0.246	-1.413	-0.2535"
"03/06/2025 11:24:21.512	0.798368	0.51362	-0.179584	-12.74	39.375	33.88	-0.2565	-1.4145	-0.267"
"03/06/2025 11:24:21.532	0.787632	0.49898	-0.195688	-22.435	40.355	40.11	-0.2565	-1.413	-0.267"
"03/06/2025 11:24:21.552	0.796416	0.459208	-0.216184	-27.405	40.565	44.59	-0.2685	-1.4055	-0.2715"
"03/06/2025 11:24:21.572	0.819596	0.49166	-0.259616	-22.54	41.37	47.145	-0.2685	-1.4055	-0.2715"
"03/06/2025 11:24:21.592	0.803736	0.515572	-0.279136	-19.39	42.49	49.245	-0.2685	-1.4055	-0.2715"
"03/06/2025 11:24:21.612	0.810324	0.513376	-0.29524	-15.855	41.86	49.315	-0.291	-1.3965	-0.3"
"03/06/2025 11:24:21.632	0.857172	0.495076	-0.286212	-10.71	37.31	48.615	-0.3045	-1.3965	-0.312"
"03/06/2025 11:24:21.652	0.883768	0.50386	-0.300364	-5.11	35.14	48.44	-0.3105	-1.3875	-0.315"
"03/06/2025 11:24:21.672	0.895724	0.540216	-0.285236	-1.26	33.215	48.02	-0.303	-1.386	-0.318"
"03/06/2025 11:24:21.692	0.88816	0.538508	-0.269376	-3.15	31.255	49	-0.327	-1.3815	-0.3075"
"03/06/2025 11:24:21.712	0.89548	0.50508	-0.230092	-8.96	27.475	49.42	-0.324	-1.371	-0.3"
"03/06/2025 11:24:21.732	0.908168	0.459208	-0.188124	-11.9	24.955	49.35	-0.327	-1.371	-0.309"
"03/06/2025 11:24:21.752	0.904508	0.440664	-0.157136	-9.52	25.445	48.545	-0.333	-1.3815	-0.312"
"03/06/2025 11:24:21.772	0.926712	0.416508	-0.106384	-7.63	26.25	47.46	-0.3525	-1.3755	-0.2955"
"03/06/2025 11:24:21.792	0.948184	0.36234	-0.088328	-8.26	27.895	47.495	-0.3585	-1.368	-0.3045"
"03/06/2025 11:24:21.812	0.958188	0.305732	-0.08784	-7.595	29.61	49.455	-0.366	-1.3575	-0.3"
"03/06/2025 11:24:21.832	0.984052	0.250344	-0.06588	0.7	33.39	52.43	-0.3765	-1.3605	-0.3"
"03/06/2025 11:24:21.852	0.998692	0.240096	-0.050996	10.745	33.355	56.98	-0.3765	-1.3605	-0.3"
"03/06/2025 11:24:21.872	1.000888	0.268156	-0.035868	15.295	32.585	60.865	-0.3885	-1.35	-0.2895"
"03/06/2025 11:24:21.892	0.980392	0.272548	-0.03538	10.255	32.13	64.47	-0.4035	-1.3275	-0.309"
"03/06/2025 11:24:21.912	1.000644	0.217404	-0.03538	1.645	27.685	66.43	-0.4185	-1.3215	-0.2925"
"03/06/2025 11:24:21.932	1.028704	0.167872	-0.048312	0.21	25.515	68.95	-0.4125	-1.311	-0.3"
"03/06/2025 11:24:21.952	1.048712	0.179584	-0.037332	6.405	27.755	69.3	-0.4395	-1.3275	-0.3015"
"03/06/2025 11:24:21.972	1.025532	0.194712	-0.04636	11.235	33.53	69.79	-0.441	-1.3065	-0.297"
"03/06/2025 11:24:21.992	1.033828	0.211792	-0.054168	10.325	35.14	69.825	-0.4485	-1.305	-0.2865"
"03/06/2025 11:24:22.012	1.057008	0.218624	-0.043188	7.385	37.415	68.285	-0.4635	-1.305	-0.2895"
"03/06/2025 11:24:22.032	1.076528	0.209596	0.006344	5.075	41.685	67.69	-0.468	-1.278	-0.2985"
"03/06/2025 11:24:22.052	1.07238	0.179096	0.04514	4.515	46.165	67.76	-0.4815	-1.2795	-0.2925"
"03/06/2025 11:24:22.072	1.0614	0.158112	0.050264	3.99	46.165	68.04	-0.4935	-1.2465	-0.2925"
"03/06/2025 11:24:22.092	1.055056	0.139324	0.032208	0.84	43.855	67.725	-0.504	-1.263	-0.282"
"03/06/2025 11:24:22.112	1.039928	0.087352	0.026352	-3.045	40.95	67.41	-0.516	-1.2405	-0.2655"
"03/06/2025 11:24:22.132	1.031388	0.033184	0.017324	-0.21	38.605	66.01	-0.5505	-1.23	-0.27"
"03/06/2025 11:24:22.152	1.03822	-0.000732	0.018056	7.875	35.665	63.84	-0.57	-1.2105	-0.267"
"03/06/2025 11:24:22.172	1.06872	-0.0122	0.0366	19.425	33.11	60.095	-0.5565	-1.1955	-0.261"
"03/06/2025 11:24:22.192	1.066524	-0.025376	0.060268	32.9	33.565	57.96	-0.579	-1.188	-0.2565"
"03/06/2025 11:24:22.212	1.0492	-0.056852	0.073444	46.725	33.18	56.7	-0.585	-1.1895	-0.24"
